"quasi"	"cmpcode"	"cmpdomain"
"The political status of Puerto Rico remains an issue of overwhelming importance,"	0	"0"
"but lack of resolution about status has held the island back."	0	"0"
"It is time for Puerto Rico to take the next step in the history of its status and its relationship to the rest of the United States."	601	"6"
"The White House Task Force Report on Puerto Rico has taken important and historic steps regarding status."	305	"3"
"We commit to moving resolution of the status issue forward with the goal of resolving it expeditiously."	0	"0"
"If local efforts in Puerto Rico to resolve the status issue do not provide a clear result in the short term, the President should support, and Congress should enact, self-executing legislation that specifies in advance for the people of Puerto Rico a set of clear status options, such as those recommended in the White House Task Force Report on Puerto Rico, which the United States is politically committed to fulfilling."	0	"0"
"The economic success of Puerto Rico is intimately linked to a swift resolution of the status question,"	0	"0"
"as well as consistent, focused efforts on improving the lives of the people of Puerto Rico."	503	"5"
"We have made great progress for Puerto Rico over the past four years, including a sharp, historic increase in Medicaid funding for the people of Puerto Rico and fair and equitable inclusion in the Recovery Act and the Affordable Care Act."	503	"5"
"Going forward, we will continue working toward fair and equitable participation for Puerto Rico in federal programs."	503	"5"
"We support increased efforts by the federal government to improve public safety in Puerto Rico and the United States Virgin Islands,"	605	"6"
"with a particular emphasis on efforts to combat drug trafficking and crime throughout our Caribbean border."	605	"6"
"In addition, consistent with the task force report, we will continue to work on improving Puerto Rico’s economic status by promoting job creation, education, health care, clean energy, and economic development on the Island."	410	"4"
"Guam, American Samoa, U.S. Virgin Islands and the Commonwealth of the Northern Mariana Islands. We also recognize and honor the contributions and the sacrifices made in service of our country by the Americans living in the territories of Guam, American Samoa, the U.S. Virgin Islands, and the Commonwealth of the Northern Mariana Islands."	301	"3"
"We support full self-government and self-determination for the people of the territories,"	301	"3"
"and their right to decide their future status."	301	"3"
"We will work as partners to the people of Guam on military matters,"	104	"1"
"and take seriously the unique health care challenges that Pacific Island communities face."	504	"5"
"For all those who live under our flag, we support strong economic development"	410	"4"
"and will work towards fair and equitable treatment under federal programs."	503	"5"
"Arts and Culture. Democrats are proud of our support for arts funding and education."	502	"5"
"We are committed to continuing the policies and programs that have already done so much for our creative arts industry and economy."	502	"5"
"Investment in the arts strengthens our communities and contributes to our nation’s rich cultural heritage."	502	"5"
"We will continue to support public funding for the National Endowment for the Arts, for the National Endowment for the Humanities,"	502	"5"
"and for programs providing art and music education in primary and secondary schools."	506	"5"
"The entire nation prospers when we protect and promote the unique and original artistic and cultural contributions of the women and men who create and preserve our nation’s heritage."	502	"5"
"Protecting Rights and Freedoms"	NA	NA
"Civil Rights. We believe in an America where everybody gets a fair shot and everybody plays by the same set of rules."	202	"2"
"At the core of the Democratic Party is the principle that no one should face discrimination on the basis of race, ethnicity, national origin, language, religion, gender, sexual orientation, gender identity, or disability status."	503	"5"
"Democrats support our civil rights statutes"	201	"2"
"and we have stepped up enforcement of laws that prohibit discrimination in the workplace and other settings."	605	"6"
"We are committed to protecting all communities from violence."	605	"6"
"We are committed to ending racial, ethnic, and religious profiling and requiring federal, state, and local enforcement agencies to take steps to eliminate the practice,"	201	"2"
"and we continue to support enforcement of Title VI."	201	"2"
"We are committed to equal opportunity for all Americans"	202	"2"
"and to making sure that every American is treated equally under the law."	202	"2"
"We are committed to ensuring full equality for women:"	503	"5"
"we reaffirm our support for the Equal Rights Amendment, recommit to enforcing Title IX, support the Paycheck Fairness Act, and will urge ratification of the Convention on the Elimination of All Forms of Discrimination Against Women."	201	"2"
"We know that putting America back to work is Job One,"	701	"7"
"and we are committed to ensuring that Americans do not face employment discrimination."	503	"5"
"We support the Employment Non-Discrimination Act because people should not be fired based on their sexual orientation or gender identity."	503	"5"
"President Obama and the Democratic Party are committed to ensuring all Americans are treated fairly."	503	"5"
"This administration hosted the first-ever White House Conference on Bullying Prevention"	503	"5"
"and we must continue our work to prevent vicious bullying of young people and support LGBT youth."	503	"5"
"The President’s record, from ending “Don’t Ask, Don’t Tell” in full cooperation with our military leadership, to passing the Matthew Shepard and James Byrd Jr. Hate Crimes Prevention Act,"	503	"5"
"to ensuring same-sex couples can visit each other in the hospital,"	604	"6"
"reflects Democrats’ belief that all Americans deserve the same chance to pursue happiness, earn a living,"	503	"5"
"be safe in their communities,"	605	"6"
"serve their country,"	104	"1"
"and take care of the ones they love."	503	"5"
"The Administration has said that the word ‘family’ in immigration includes LGBT relationships in order to protect bi-national families threatened with deportation."	604	"6"
"Women. President Obama – the son of a single mother and the father of two daughters – understands that women aren’t a special interest group."	503	"5"
"They are more than half of this country,"	503	"5"
"and issues that affect women also affect families."	603	"6"
"That is why the first bill he signed into law was the Lilly Ledbetter Fair Pay Act, which helps women fight back when they are paid less than men,"	503	"5"
"and why we continue to fight to overcome Republican opposition and pass the Paycheck Fairness Act to help stop gender discrimination in pay before it starts."	503	"5"
"And that is why the Justice Department and Equal Employment Opportunity Commission, led by President Obama’s appointees, have investigated and prosecuted numerous violations of the nation’s civil rights laws,"	201	"2"
"and obtained more than $140 million in relief for victims of gender discrimination."	503	"5"
"We Democrats will continue to support efforts to ensure that workers can combat gender discrimination in the workplace"	701	"7"
"and to protect women against pregnancy discrimination."	503	"5"
"And that’s why we support passing the Healthy Families Act, broadening the Family and Medical Leave Act,"	504	"5"
"and partnering with states to move toward paid leave."	301	"3"
"We understand that economic issues are women’s issues,"	408	"4"
"and the challenges of supporting and raising a family are often primarily a woman’s responsibility."	706	"7"
"That’s why putting Americans back to work is Job One."	701	"7"
"That’s why the Affordable Care Act especially helps women by guaranteeing they and their families won’t become uninsured when they lose their jobs."	504	"5"
"That’s why this administration strengthened Medicare and Medicaid for millions of women and families."	504	"5"
"And that’s why the Affordable Care Act is ending health insurance discrimination against women,"	504	"5"
"and provides women with free access to preventive care, including prenatal screenings, mammograms, cervical cancer screening, breast-feeding supports, and contraception."	504	"5"
"We understand that women’s rights are civil rights."	201	"2"
"That’s why we reaffirm our support for the ERA, recommit to enforcing Title IX, and will urge ratification of the Convention on the Elimination of All Forms of Discrimination Against Women."	503	"5"
"That’s why we are committed to ending violence against women, why Vice President Joe Biden originally wrote and championed the Violence Against Women Act during his time in the Senate, and why we support reauthorizing and strengthening it now."	503	"5"
"The President and the Democratic Party believe that women have a right to control their reproductive choices."	604	"6"
"Democrats support access to affordable family planning services, and President Obama and Democrats will continue to stand up to Republican efforts to defund Planned Parenthood health centers."	604	"6"
"The Affordable Care Act ensures that women have access to contraception in their health insurance plans,"	604	"6"
"and the President has respected the principle of religious liberty."	603	"6"
"Democrats support evidence-based and age-appropriate sex education."	604	"6"
"Protecting A Woman’s Right to Choose. The Democratic Party strongly and unequivocally supports Roe v. Wade"	604	"6"
"and a woman’s right to make decisions regarding her pregnancy,"	604	"6"
"including a safe and legal abortion, regardless of ability to pay."	604	"6"
"We oppose any and all efforts to weaken or undermine that right."	604	"6"
"Abortion is an intensely personal decision between a woman, her family, her doctor, and her clergy; there is no place for politicians or government to get in the way."	604	"6"
"We also recognize that health care and education help reduce the number of unintended pregnancies and thereby also reduce the need for abortions."	504	"5"
"We strongly and unequivocally support a woman’s decision to have a child by providing affordable health care"	604	"6"
"and ensuring the availability of and access to programs that help women during pregnancy and after the birth of a child, including caring adoption programs."	504	"5"
"Voting Rights. We believe the right to vote and to have your vote counted is an essential American freedom,"	202	"2"
"and we oppose laws that place unnecessary restrictions on those seeking to exercise that freedom."	202	"2"
"Democrats have a proud history of standing up for the right to vote."	202	"2"
"During the Obama administration, the Justice Department has initiated careful, thorough, and independent reviews of proposed voting changes,"	202	"2"
"and it has prevented states from implementing voter identification laws that would be harmful to minority voters."	202	"2"
"Democrats know that voter identification laws can disproportionately burden young voters, people of color, low-income families, people with disabilities, and the elderly, and we refuse to allow the use of political pretexts to disenfranchise American citizens."	202	"2"
"District of Columbia. Every citizen of the United States is entitled to equal citizenship rights,"	202	"2"
"including the 638,000 residents of the nation’s capital who pay federal taxes without representation."	202	"2"
"The American citizens who live in Washington, D.C., like the citizens of the 50 states, should have full and equal congressional rights"	202	"2"
"and the right to have the laws and budget of their local government respected without congressional interference."	301	"3"
"Freedom to Marry. We support the right of all families to have equal respect, responsibilities, and protections under the law."	503	"5"
"We support marriage equality and support the movement to secure equal treatment under law for same-sex couples."	604	"6"
"We also support the freedom of churches and religious entities to decide how to administer marriage as a religious sacrament without government interference."	603	"6"
"We oppose discriminatory federal and state constitutional amendments and other attempts to deny equal protection of the laws to committed same-sex couples who seek the same respect and responsibilities as other married couples."	604	"6"
"We support the full repeal of the so-called Defense of Marriage Act"	604	"6"
"and the passage of the Respect for Marriage Act."	604	"6"
"Firearms. We recognize that the individual right to bear arms is an important part of the American tradition,"	203	"2"
"and we will preserve Americans’ Second Amendment right to own and use firearms."	203	"2"
"We believe that the right to own firearms is subject to reasonable regulation."	0	"0"
"We understand the terrible consequences of gun violence; it serves as a reminder that life is fragile, and our time here is limited and precious."	0	"0"
"We believe in an honest, open national conversation about firearms."	0	"0"
"We can focus on effective enforcement of existing laws,"	605	"6"
"especially strengthening our background check system,"	605	"6"
"and we can work together to enact commonsense improvements – like reinstating the assault weapons ban and closing the gun show loophole – so that guns do not fall into the hands of those irresponsible, law-breaking few."	605	"6"
"Ensuring Safety and Quality of Life Cities and Metro Areas."	NA	NA
"Cities and metro areas are a vital part of the American community and are incubators of innovation and job creation."	0	"0"
"Cities and metro areas represent over 80 percent of this country’s gross domestic product and 80 percent of this country’s population."	0	"0"
". We are committed to supporting and revitalizing these communities around the country"	408	"4"
"When President Obama first took office, four in five cities had already cut services at a time when American people needed them most,"	0	"0"
"while 48 states faced the prospect of budget deficits in the next fiscal year."	408	"4"
"We took swift and aggressive action in the first months of this administration to pull cities back from the brink,"	408	"4"
"preventing our local communities from sinking into deeper holes and being forced to lay off tens of thousands of police officers, firefighters, emergency medical technicians, and teachers."	408	"4"
"This administration is implementing the Neighborhood Revitalization Initiative to combat poverty in American cities and the Sustainable Communities Initiative, supports the proposed Growth Zone Initiatives, and has invested in green jobs training programs, community development, public and affordable housing, and homelessness prevention to cut red tape and help revitalize American cities."	606	"6"
"The administration knows one size does not fit all,"	0	"0"
"which is why it has listened to city leaders about what they need most and is fostering ground-up, instead of top-down, solutions by assigning federal workers to work side-by-side with local leaders in struggling cities."	301	"3"
"President Obama and Democrats in Congress have enacted infrastructure investments that will sustain our Highway Trust Fund"	411	"4"
"and provide states, U.S. territories, and communities with two years of funding to build needed roads, bridges, and transit systems."	411	"4"
"We will continue to partner with local communities to support their sustainable developments such as passenger rail, bicycle and pedestrian paths, and other projects to support livable cities."	416	"4"
"Poverty. Too many Americans live without hope for a better future or access to good, family-supporting jobs."	503	"5"
"Fifteen percent of our fellow citizens live in poverty,"	503	"5"
"and one in five families struggles with food insecurity."	503	"5"
"Many of these families work but are unable to pay the bills."	408	"4"
"The economic crisis has hit low-income American families particularly hard, but merely restoring our country to where it was before the economic crisis is not enough."	503	"5"
"We must make ending poverty a national priority."	503	"5"
"When the President took office, we were losing hundreds of thousands of jobs a month."	305	"3"
"President Obama and Democrats took immediate action to get the economy moving again."	408	"4"
"By expanding the Earned Income Tax Credit and the Child Tax Credit, and supporting unemployment insurance benefits and food stamps, the Recovery Act kept seven million people out of poverty and reduced poverty for 32 million more in 2010."	503	"5"
"The Obama administration invested in Promise Neighborhoods in communities across the country"	606	"6"
"– a comprehensive approach to fighting poverty from early learning to college and career."	506	"5"
"The administration provided grants to financial institutions in urban and rural communities for the purpose of increasing lending for low-income Americans."	402	"4"
"But there is still more work to do."	0	"0"
"Democrats believe that we must raise the minimum wage and index it to inflation."	412	"4"
"We will continue to fight for equal pay for equal work,"	503	"5"
"a strong labor movement,"	701	"7"
"and access to a world-class education for every child."	506	"5"
"We will help lift people with disabilities out of poverty."	503	"5"
"We understand that poverty disproportionately affects communities of color"	503	"5"
"and we are committed to working with those most affected by poverty."	503	"5"
"We will continue the improvements in refundable tax credits for low-income families to encourage work and education while lifting families out of poverty."	503	"5"
"To enhance access and equity in employment, education, and business opportunities, we encourage initiatives to remove barriers to equal opportunity that still exist in America."	503	"5"
"We will expand the Promise Neighborhoods Program to prepare more students for college."	506	"5"
"We face an opposition that has proven its priorities are elsewhere."	305	"3"
"Mitt Romney would raise taxes on low- and middle-income Americans to fund his tax breaks weighted toward the wealthiest."	704	"7"
"We reject the Republican budget plan that would force us to destroy the safety net in order to help the wealthiest avoid doing their fair share."	504	"5"
"Public Safety, Justice, and Crime Prevention. In the last four years, rates of serious crimes, like murder, rape, and robbery, have reached 50-year lows, but there is more work to do."	605	"6"
"President Obama and Democrats are fighting for new funding that will help keep cops on the street"	605	"6"
"and support our police, firefighters, and emergency medical technicians."	701	"7"
"Republicans and Mitt Romney have opposed and even ridiculed these proposals, but we believe we should support our first responders."	305	"3"
"We support efforts to ensure our courageous police officers and first responders are equipped with the best technology, equipment, and innovative strategies to prevent and fight crimes."	701	"7"
"We will end the dangerous cycle of violence, especially youth violence, by continuing to invest in proven community-based law enforcement programs such as the Community Oriented Policing Services program."	0	"0"
"We will reduce recidivism in our neighborhoods."	605	"6"
"We created the Federal Interagency Reentry Council in 2011, but there’s more to be done."	0	"0"
"We support local prison-to-work programs and other initiatives to reduce recidivism, making citizens safer"	605	"6"
"and saving the taxpayers money."	401	"4"
"We understand the disproportionate effects of crime, violence, and incarceration on communities of color"	0	"0"
"and are committed to working with those communities to find solutions."	0	"0"
"We will continue to fight inequalities in our criminal justice system."	0	"0"
"We believe that the death penalty must not be arbitrary."	0	"0"
"DNA testing should be used in all appropriate circumstances,"	0	"0"
"defendants should have effective assistance of counsel,"	0	"0"
"and the administration of justice should be fair and impartial."	201	"2"
"That’s why we enacted the Fair Sentencing Act, reducing racial disparities in sentencing for drug crimes."	503	"5"
"That’s why President Obama appointed two distinguished jurists to the Supreme Court: Justices Elena Kagan and Sonia Sotomayor."	0	"0"
"Moving forward, we will continue to nominate and confirm judges who are men and women of unquestionable talent and character and will always demonstrate their faithfulness to our law and our Constitution"	203	"2"
"and bring with them a sense of how American society works and how the American people live."	0	"0"
"We must help state, local, territorial, and tribal law enforcement work together to combat and prevent drug crime and drug and alcohol abuse, which are blights on our communities."	605	"6"
"We have increased funding for the Byrne Justice Assistance Grant Program over the last four years,"	605	"6"
"and we will continue to expand the use of drug courts."	0	"0"
"We support the rights of victims to be respected, heard, and compensated."	0	"0"
"We are committed to ending violence against women."	503	"5"
"We support reauthorizing the bipartisan Violence Against Women Act"	503	"5"
"and oppose the proposals by Republicans in the House of Representatives that would undermine this law and deprive law enforcement of the tools it needs to combat violence against women."	503	"5"
"Service, Volunteerism, and Social Innovation. President Obama has called on all Americans to participate in our nation’s renewal by serving in our communities."	606	"6"
"The Democratic Party believes, as Dr. Martin Luther King, Jr. did, that everybody can be great because everybody can serve."	606	"6"
"The challenges America faces are unprecedented and the new foundation for economic growth we need in America will not be built by Washington alone – it’s going to take all of us, working together."	606	"6"
"To this end, Democrats enacted the Edward M. Kennedy Serve America Act, increasing the size of AmeriCorps and creating more opportunities for Americans of all ages to serve their communities."	606	"6"
"President Obama and the Democrats in Congress have also sought to increase the budget for the Peace Corps,"	606	"6"
"and today VISTA is larger, stronger, and more vital than it has ever been."	606	"6"
"We believe solutions to America’s challenges are being developed every day at the grassroots level, and government should be supporting those efforts."	606	"6"
"We’ve created a Social Innovation Fund that is leveraging millions in private sector dollars to invest in programs with a proven track record of success."	504	"5"
"Our nation is experiencing some of the greatest challenges in a generation, but it is also a time of great opportunity if we come together as a community."	606	"6"
"Environment. Democrats are committed to protecting our natural resources while creating jobs, preserving habitats, and ensuring that future generations can enjoy our nation’s outdoor heritage."	501	"5"
"From investing in clean energy to protecting our air, land, and water, Democrats have made protecting the environment a top priority."	501	"5"
"Today we are responsibly developing our natural resources to create clean energy jobs here at home"	416	"4"
"while encouraging conservation, reducing energy waste, and protecting the environment."	501	"5"
"President Obama has taken the most significant strides in decades to cut pollution and advance public health –"	504	"5"
"protecting our children and communities from harmful pollution by restoring and advancing safeguards for clean air and water and by working to reduce carbon pollution."	501	"5"
"Pollutants like nitrogen oxides, sulfur dioxide, particulate matter, and mercury are a threat to human health,"	501	"5"
"and Democrats will continue to stand up to polluters in the interest of environmental and public health."	501	"5"
"We know that global climate change is one of the biggest threats of this generation – an economic, environmental, and national security catastrophe in the making."	501	"5"
"We affirm the science of climate change,"	501	"5"
"commit to significantly reducing the pollution that causes climate change,"	501	"5"
"and know we have to meet this challenge by driving smart policies that lead to greater growth in clean energy generation and result in a range of economic and social benefits."	416	"4"
"President Obama has been a leader on this issue."	305	"3"
"We have developed historic fuel efficiency standards that will limit greenhouse gas emissions from our vehicles for the first time in history,"	501	"5"
"made unprecedented investments in clean energy,"	416	"4"
"and proposed the first-ever carbon pollution limits for new fossil-fuel-fired power plants."	416	"4"
"As we move towards lower carbon emissions, we will continue to support smart, energy efficient manufacturing."	416	"4"
"Democrats pledge to continue showing international leadership on climate change,"	501	"5"
"working toward an agreement to set emission limits in unison with other emerging powers."	107	"1"
"Democrats will continue pursuing efforts to combat climate change at home as well, because reducing our emissions domestically – through regulation and market solutions – is necessary to continue being an international leader on this issue."	501	"5"
"We understand that global climate change may disproportionately affect the poor,"	503	"5"
"and we are committed to environmental justice."	503	"5"
"We are restoring treasured landscapes like the Great Lakes, the Florida Everglades, and local wilderness areas."	501	"5"
"We are working with Gulf Coast states to restore the Gulf and hold BP and other responsible parties accountable."	501	"5"
"Democrats will continue to work with local communities to conserve our publicly-owned lands"	501	"5"
"and dramatically expand investments in conserving and restoring forests, grasslands, and wetlands across America for generations to come."	501	"5"
"We will ensure that our National Parks are protected while expanding opportunities for Americans to visit and experience these national treasures."	501	"5"
"Democrats will continue working to ensure the integrity of the waters Americans rely on every day for drinking, swimming, and fishing, by supporting initiatives that restore our rivers, oceans, coasts, and watersheds."	501	"5"
"We will preserve landscapes and ecosystems"	501	"5"
"and open more lands and waters for hunting, fishing, and recreation."	502	"5"
"This will bolster local economies and is good for communities today and for generations to come."	501	"5"
"Our opponents have moved so far to the right as to doubt the science of climate change,"	501	"5"
"advocate the selling of our federal lands,"	501	"5"
"and threaten to roll back environmental protections that safeguard public health."	501	"5"
"Their leaders deny the benefits of the Clean Air and Clean Water Acts – benefits like job creation, health, and the prevention of tens of thousands of premature deaths each year."	501	"5"
"They ignore the jobs that are created by promoting outdoor recreation, cleaning up our air, and promoting a healthy environment."	701	"7"
"Stronger in the World, Safer and More Secure At Home"	NA	NA
"When President Obama took office in January 2009, our armed forces were engaged in two wars."	105	"1"
"Al-Qaeda, which had attacked us on 9/11, remained entrenched in its safe havens."	104	"1"
"Many of our alliances were strained,"	107	"1"
"and our standing in the world had diminished."	107	"1"
"Around the world and here at home, there were those who questioned whether the United States was headed toward inevitable decline."	107	"1"
"Under the leadership of President Obama and the Democratic Party, the tide of war is now receding,"	105	"1"
"and America is looking ahead to a new future."	601	"6"
"We have responsibly ended the war in Iraq."	105	"1"
"We have struck major blows against al-Qaeda, bringing Osama bin Laden and other senior al-Qaeda leaders to justice,"	104	"1"
"and putting the terrorist organization on the path to defeat."	104	"1"
"And we have reversed the momentum of the Taliban"	104	"1"
"and established the conditions to draw down our forces in Afghanistan."	105	"1"
"These actions have enabled a broader strategic rebalancing of American foreign policy."	107	"1"
"After more than a decade at war, we can focus on nation-building here at home"	105	"1"
"and concentrate our resources and attention abroad on the areas that are the greatest priority moving forward."	107	"1"
"This means directing more energy toward crucial problems, including longstanding threats like nuclear proliferation"	104	"1"
"and emerging dangers such as cyber attacks,"	104	"1"
"biological weapons,"	104	"1"
"climate change,"	501	"5"
"and transnational crime."	107	"1"
"And it means a long-overdue focus on the world’s most dynamic regions and rising centers of influence."	107	"1"
"As we rebalance our foreign policy, we have rebuilt our relationships around the world."	107	"1"
"From Europe and Asia to the Middle East, Africa, and the Americas, we have strengthened the alliances and partnerships that are so central to global security,"	107	"1"
"and we have taken steps to reinvigorate international institutions."	107	"1"
"All the while, we have built the foundation for sustained American leadership by growing our economy,"	410	"4"
"preserving our unrivaled military strength,"	104	"1"
"and advancing our values."	601	"6"
"President Obama and the Democratic Party know that there is no greater responsibility than protecting the American people."	104	"1"
"We also understand the indispensable role that the United States must continue to play in promoting international peace and prosperity."	106	"1"
"And because of the steps we have taken, the United States is leading once again,"	107	"1"
"and America is safer, stronger, and more secure than it was four years ago."	104	"1"
"Responsibly Ending the War in Iraq"	NA	NA
"Charting a responsible path out of the war in Iraq has been a crucial element of President Obama’s foreign policy and has enabled important shifts in our broader strategy."	105	"1"
"Then-Senator Obama pledged during the 2008 campaign to responsibly end the war in Iraq, saying it was imperative to “be as careful getting out as we were careless getting in” – and that is precisely what he has done."	105	"1"
"For over half a decade, our focus on Iraq meant we had taken our eye off of al-Qaeda,"	104	"1"
"and it had cost us thousands of lives, a trillion dollars, and severely strained our key alliances."	107	"1"
"When President Obama took office, there were over 140,000American troops in harm’s way in Iraq."	105	"1"
"Today, all of those forces are out of Iraq, and there are no American bases there either."	105	"1"
"The Iraqi people, in continued partnership with the United States, now have the opportunity to build a better future."	107	"1"
"After taking office, President Obama removed our combat brigades and ended our combat mission on a 19-month timetable."	105	"1"
"And after an interim period in which we continued to advise Iraqis and conduct counterterrorism operations, we completed the drawdown of all U.S. troops last December."	105	"1"
"This decision was reached after extensive discussions and with the full agreement of the Iraqi government,"	105	"1"
"and it was determined to be in the best interest of both nations."	107	"1"
"Many Republicans, including Mitt Romney, would have preferred to leave tens of thousands of U.S. troops in Iraq in an open-ended commitment,"	105	"1"
"against the will of the Iraqi government and people."	103	"1"
"Moving forward, President Obama and the Democratic Party are committed to building a robust, long-term strategic partnership with a sovereign, united, and democratic Iraq in all fields – diplomatic, economic, and security – based on mutual interests and mutual respect."	107	"1"
"Disrupting, Dismantling, and Defeating Al-Qaeda"	NA	NA
"President Obama and the Democratic Party understood that the war in Iraq distracted us from confronting many of the most fundamental national security challenges facing the United States,"	104	"1"
"including the danger posed by international terrorist organizations that threaten the American homeland."	104	"1"
"As the Bush administration shifted its focus to Iraq, Osama bin Laden and al-Qaeda established safe havens across the border from Afghanistan, in Pakistan."	104	"1"
"President Obama’s decision to end the Iraq war freed up military and intelligence resources to refocus on this fight"	105	"1"
"and enabled us to shift to a much more effective approach to counterterrorism."	104	"1"
"Importantly, President Obama also shifted away from the Bush administration’s sweeping and internationally-divisive rhetoric of a “global war on terrorism”"	107	"1"
"to a more focused effort against an identifiable network of people: al-Qaeda and its affiliates."	107	"1"
"That has allowed us to target force with greater precision against those who want to harm Americans and attack the United States"	104	"1"
"and move away from the type of large-scale military deployments characteristic of the previous administration and favored by many Republicans today."	105	"1"
"As a candidate, then-Senator Obama committed to bringing Osama bin Laden to justice, even if that meant crossing the border into Pakistan."	104	"1"
"As a consequence of the President’s decisions and the brave work of our military and intelligence professionals, bin Laden can no longer threaten the United States and al-Qaeda’s senior leadership has been devastated, rendering the group far less capable than it was four years ago."	104	"1"
"The al-Qaeda core in Afghanistan and Pakistan has never been weaker."	104	"1"
"We have also struck blows against al-Qaeda’s leadership in Yemen and Somalia – with the full support and close cooperation of those governments."	104	"1"
"At the same time, the President and the Democratic Party understand that we must stay vigilant."	104	"1"
"The al-Qaeda core may be on the path to defeat, but the organization and its affiliates remain active in Afghanistan, Pakistan, Yemen, Somalia, and elsewhere."	104	"1"
"For that reason, we are committed to an unrelenting pursuit of those who would kill Americans or threaten our homeland, our allies, our partners, and our interests around the world."	104	"1"
"Responsibly Ending the War in Afghanistan"	NA	NA
"The United States went into Afghanistan after 9/11 to bring justice to those who had attacked us and to take away al-Qaeda’s safe haven."	104	"1"
"But by the time President Obama took office, we had lost sight of those goals."	305	"3"
"So the President refocused our efforts there in 2009, setting the clear goal of defeating al-Qaeda and denying it an ability to reestablish a safe haven in Afghanistan."	104	"1"
"Because of the deteriorating security situation, he sent additional resources to reverse the Taliban’s momentum and to give the Afghans the time and space to build the capacity of their security forces."	104	"1"
"We have accomplished that, and now we have begun the process of bringing our troops home from Afghanistan, including removing 33,000 by September 2012."	104	"1"
"And, with the support of our allies, the President has outlined a plan to end the war in Afghanistan in 2014."	105	"1"
"Already, the United States and our North Atlantic Treaty Organization allies have begun to transition responsibility to Afghan security forces."	107	"1"
"At the same time, we are keeping up the pressure on the Taliban,"	104	"1"
"pursuing the possibility of a political resolution to parts of the conflict,"	107	"1"
"and continuing our capacity-building efforts."	104	"1"
"Beyond 2014, we will continue to provide counterterrorism and training assistance and to build an enduring relationship with Afghanistan, as outlined by the U.S.-Afghanistan Strategic Partnership Agreement concluded in May."	107	"1"
"But we will not build permanent bases in Afghanistan."	105	"1"
"More broadly, we will also continue to support peace and stability in South Asia."	106	"1"
"Pakistan can be a partner in that process."	106	"1"
"The United States will make clear that we respect Pakistan’s sovereignty and democratic institutions,"	103	"1"
"and that our interest is in putting an end to al-Qaeda’s safe havens and respecting Afghan sovereignty."	103	"1"
"Mitt Romney has been both for and against our timeline to end the war in Afghanistan,"	305	"3"
"but he has failed to outline any policy ideas for how he would bring our troops home and, at times, has suggested he would leave them there indefinitely."	305	"3"
"Preventing the Spread and Use of Nuclear Weapons"	NA	NA
"In our continuing efforts to keep America safe, President Obama and the Democratic Party believe we must address the threat that nuclear weapons pose to our security and to peace in the world."	104	"1"
"Despite the two decades that have passed since the end of the Cold War, large stockpiles of nuclear weapons persist, and more nations are interested in acquiring them."	105	"1"
"Nuclear testing and black-market trade in sensitive nuclear materials continue."	104	"1"
"And terrorists remain determined to buy, build, or steal the ultimate weapon."	104	"1"
"President Obama and the Democratic Party are committed to preventing the further spread of nuclear weapons"	104	"1"
"and to eventually ridding the planet of these catastrophic weapons."	104	"1"
"This goal will not be achieved overnight."	104	"1"
"It will require patience, perseverance, and the steady accumulation of concrete actions."	104	"1"
"But real progress has already been made."	104	"1"
"Reducing Nuclear Weapons Stockpiles. The Obama administration has moved away from Cold War thinking by reducing the prominence of nuclear weapons in America’s national security strategy, and it has urged others to do the same."	105	"1"
"As long as these weapons exist, the United States will maintain a safe, secure, and effective arsenal to deter any adversary and guarantee the defense of our allies."	104	"1"
"But President Obama has taken important steps to decrease America’s nuclear arsenal and is committed to further responsible reductions."	105	"1"
"To reduce our warheads and stockpile, lower the threat of a nuclear exchange, and lay the foundation for future progress, President Obama negotiated and signed the landmark New Strategic Arms Reduction Treaty with Russia,"	105	"1"
"producing cuts in each side’s deployed nuclear stockpiles and launchers and allowing us to monitor and verify Russia’s arsenal."	105	"1"
"Yet despite bipartisan consensus among former National Security Advisors, Secretaries of Defense, and Secretaries of State that New START makes America safer, Mitt Romney strongly objected to the treaty."	305	"3"
"Moving forward, the President will work with Russia to achieve additional reductions in stockpiles and nuclear delivery vehicles, including tactical and non-deployed nuclear weapons."	105	"1"
"We will also work to ratify the Comprehensive Test Ban Treaty"	105	"1"
"and seek a new Fissile Material Cut-off Treaty that prohibits the production of fissile materials intended for use in nuclear weapons."	105	"1"
"Preventing Nuclear Proliferation. President Obama and the Democratic Party are also committed to strengthening the Nuclear Non-Proliferation Treaty as the bedrock of international efforts to prevent the spread of nuclear weapons to additional countries."	107	"1"
"As we work to uphold our obligations under the treaty by reducing stockpiles and recognizing the rights of all rule-abiding states to peaceful nuclear energy,"	107	"1"
"we will insist that countries without nuclear weapons comply with their obligations not to develop them,"	107	"1"
"and we will ensure that violators face real consequences."	104	"1"
"Iran. President Obama, working closely with our international partners and Congress, has put in place unprecedented sanctions against Iran."	102	"1"
"Iran has yet to build a nuclear weapon, but has continually failed to meet its obligations under the NPT and several United Nations Security Council resolutions,"	107	"1"
"and it cannot demonstrate with any credibility that its program is peaceful."	106	"1"
"The President is committed to using all instruments of national power to prevent Iran from acquiring nuclear weapons."	104	"1"
"When President Obama took office, Iran was ascendant in the region, and the international community was divided over how to address Iran’s nuclear violations."	107	"1"
