"quasi"	"cmpcode"	"cmpdomain"
"President Bush has shown genuine leadership in doing just that."	404	"4"
"Time and again, he has made difficult decisions and followed through with clear determination."	404	"4"
"He has made it plain that his top budgetary priority is to protect America and win the War on Terror."	404	"4"
"He also remains committed to the education reforms he spearheaded in 2001."	404	"4"
"All discretionary spending must be kept in check and taxes must remain low to stimulate economic growth."	404	"4"
"We endorse the President's pro-growth economic policies and his disciplined approach to spending taxpayers' dollars."	404	"4"
"And we applaud the efforts of President Bush and Republicans in Congress to meet our nation's priorities and cut the deficit by more than half within five years."	404	"4"
"PAYGO"	NA	NA
"Tax cuts and spending are not the same."	404	"4"
"They do not have the same effect on the economy or on the federal budget."	404	"4"
"Tax cuts allow American workers, families, business owners, and investors to keep more of their own money."	404	"4"
"New spending requires the government to take control of a bigger slice of the economy."	404	"4"
"We recognize that the problem is not that the American people are taxed too little but that the federal government spends too much."	404	"4"
"To ensure that the federal government respects the burdens on taxpayers and spends only as much as is necessary to accomplish our common goals, we support extending the pay-as-you-go requirement for mandatory spending only."	404	"4"
"Limiting Spending Growth"	NA	NA
"Spending limits will help Congress restrain the growth of government."	404	"4"
"We support a cap on discretionary spending that will limit the growth of overall spending while ensuring that priorities such as our nation's security will continue to be met."	404	"4"
"We applaud President Bush for submitting a budget for 2005 that provides significant increases in funding to win the War on Terror and protect the homeland, while limiting the growth in all other non-security related discretionary spending to less than one percent."	404	"4"
"Line-Item Veto"	NA	NA
"To further the goal of respecting taxpayers' dollars and restraining spending, we endorse the creation of a line-item veto, which the President could use consistent with the Constitution to reject new appropriations, new mandatory spending, or limited grants of tax benefits (to 100 or fewer beneficiaries) whenever he determines the spending or tax benefits are not essential priorities."	404	"4"
"Under this approach, all savings from the line-item veto would be used for deficit reduction, and could not be applied to other spending."	404	"4"
"Governors across the nation already have and use this tool to reduce unnecessary spending."	404	"4"
"The President should have the same option."	404	"4"
"Sunset Commission"	NA	NA
"It is often said that a government program is the closest man has come to achieving immortality."	303	"3"
"Government programs are designed with specific purposes, and they ought to be assessed to determine whether they are meeting their goals."	303	"3"
"We endorse creating a commission to evaluate discretionary spending on federal agencies and programs to ensure that taxpayer funds are being used for the best, most efficient purposes."	303	"3"
"Such a commission would determine whether certain programs are duplicative, wasteful or inefficient, outdated or irrelevant, or failed."	303	"3"
"It would recommend to Congress programs that could be terminated, moved, or restructured to make the government more efficient."	303	"3"
"Management Agenda"	NA	NA
"New government programs are frequently created with little review of programs that already exist to address the same perceived problem."	303	"3"
"Over time, numerous programs with overlapping missions and competing agendas grow up alongside one another - wasting money and baffling citizens."	303	"3"
"We support President Bush's vision for government reform, which is guided by three principles."	303	"3"
"Government should be: citizen-centered, not bureaucracy-centered; results-oriented; and market-based, actively promoting rather than stifling innovation through competition."	303	"3"
"The President's management agenda is an effective tool for making sure government is active but limited, focusing on results and obtaining them efficiently."	303	"3"
"Corporate Accountability"	NA	NA
"The Republican Party respects and appreciates the private sector as the primary creator of jobs, economic growth, opportunity, and prosperity in our society."	305	"3"
"The private sector functions most effectively when laws are transparent and people respect them - this includes people in positions of power."	305	"3"
"When corporate leaders break the law, they should be punished."	305	"3"
"After fraudulent corporate practices rooted in the irrational exuberance of the late 1990s began to surface in the closing months of 2001, President Bush worked with the Congress to take decisive action to restore honesty and integrity to America's corporate boardrooms."	605	"6"
"In July 2002, President Bush signed the Sarbanes-Oxley Act, the most farreaching reform of American business practices since the 1940s."	605	"6"
"Under this new law, CEOs and Chief Financial Officers are required to personally vouch for the truth and fairness of their companies' disclosures; for the first time, an independent board has been established to oversee the accounting profession; investigators have been given new tools to root out corporate fraud; and enhanced penalties are ensuring that dishonest corporate officials do hard time."	605	"6"
"We applaud President Bush for vigorously enforcing the law to deter and punish further corporate abuses."	603	"6"
"He established an interagency Corporate Fraud Task Force to investigate and prosecute financial crimes; to recover the proceeds of those crimes; and to hold corporate criminals to account."	603	"6"
"Since the Task Force was established two years ago, over 700 violators have been charged and over 300 convictions or guilty pleas secured, including more than 25 former CEOs."	605	"6"
"More than $1 billion in forfeited funds has also been recovered from corporate wrongdoers for return to defrauded creditors and investors."	605	"6"
"Separately, the enforcement budget of the Securities and Exchange Commission (SEC) has more than doubled, and the SEC has issued new rules to ban latetrading and other fraudulent practices engaged in by certain mutual funds."	605	"6"
"Thanks to swift and decisive action by President Bush and the Congress, Americans can trust that corporate executives who operate outside the law will be prosecuted."	605	"6"
"Enforcing Trade Agreements and Opening New Markets"	NA	NA
"International trade has become the world's most powerful economic force, and Americans are seeing great benefits from free and fair trade."	401	"4"
"Exports accounted for about 25 percent of the economic growth in the 1990s and supported about 12 million jobs."	401	"4"
"An additional 6 million jobs are made possible by companies based in foreign countries investing here in the United States."	401	"4"
"Consumers have benefited - recent trade agreements save the average family of four $2000 per year by lowering regulatory barriers, eliminating tariffs, and providing more consumer choices."	401	"4"
"Free trade must be fair trade that advances America's economic goals and protects American jobs."	401	"4"
"To achieve this goal, we must act globally, regionally, and bilaterally to negotiate new trade agreements and enforce existing trade commitments."	401	"4"
"We must be at the table when trade agreements are negotiated, make the interests of American workers and farmers paramount, and ensure that the drive to open new markets is successful."	401	"4"
"We reject moves toward economic isolationism."	401	"4"
"America is the best place in the world to do business, and our workers and products are the best in the world."	401	"4"
"On a level playing field we can outmatch any other nation."	401	"4"
"We applaud the President's actions to open foreign markets to American manufacturing products, agricultural goods, services, and intellectual property, while ensuring enforcement of trade agreements so that other nations live up to their promises."	401	"4"
"In 2000 we resolved to renew Trade Promotion Authority so the President could more easily negotiate trade agreements."	401	"4"
"In 2002 President Bush and Republicans in Congress did exactly that."	401	"4"
"After lapsing for eight years, the law now allows President Bush to work with other countries to reduce barriers to our products and services."	401	"4"
"And he is using the new authority:"	NA	NA
"• The Bush Administration has negotiated trade agreements with 12 countries."	401	"4"
"• They have made progress on agreements with another 10 countries."	401	"4"
"•These free trade partners represent $2. 5 trillion in purchasing power - the equivalent of America's third-largest export market."	401	"4"
"•The agreements include high levels of protection and strong enforcement measures for intellectual property."	401	"4"
"•The Administration has also made significant progress in negotiating multi-lateral trade agreements, having just last month revived World Trade Organization (WTO) negotiations for the final phase of the Doha round."	401	"4"
"• The revival of these negotiations opens the door to lower tariffs on consumer and industrial goods, reductions in tariffs and trade-distorting export subsidies on agricultural products, and market access and lower regulatory barriers for services."	401	"4"
"The vitality of the U.S. trade agenda depends upon the vigorous enforcement of U.S. trade laws against unfair competition."	401	"4"
"We will not tolerate foreign practices, rules, and subsidization that put our exports and manufacturers on an unequal footing."	401	"4"
"It is not enough to secure signatures on a piece of paper; our trading partners must follow through on the promises they make."	401	"4"
"As part of its trade enforcement efforts, the Bush Administration has imposed more anti-dumping orders on average each year than the previous Administration."	401	"4"
"The United States was the first country in the world to impose a safeguard action against Chinese textile and apparel imports and to file a case against China in the WTO."	401	"4"
"China settled that case, agreeing to repeal its subsidy of semiconductors that was penalizing U.S. manufacturers."	401	"4"
"Also this year, through bilateral consultations with China, the United States resolved seven other potential trade disputes over high technology products, agriculture, and intellectual property protection."	401	"4"
"We strongly endorse the Bush Administration's unprecedented effort to persuade and encourage China to desist in its policy of manipulating its currency to give Chinese manufacturers an artificial advantage in global markets."	401	"4"
"Reforming the Litigation System"	NA	NA
"America's litigation system is broken."	402	"4"
"Junk and frivolous lawsuits are driving up the cost of doing business in America by forcing companies to pay excessive legal expenses to fight off or settle often baseless lawsuits."	402	"4"
"Those costs are being paid by small business owners, manufacturers, their employees, and consumers."	402	"4"
"A typical small business with $10 million in annual revenue pays about $150,000 a year in tort liability costs."	402	"4"
"That is money that could be used to invest and hire new employees."	402	"4"
"Inefficiency and waste in the legal system is costing the average American family of four $1,800 every year, equivalent to an extra 3 percent tax on wages."	402	"4"
"And the bulk of jury awards to plaintiffs don't even go to the people who deserve it."	402	"4"
"Injured persons on average collect less than 50 cents of every dollar that the legal system costs."	402	"4"
"Trial lawyers get rich from the misfortune of others."	402	"4"
"If small business is America's economic engine, trial lawyers are the brakes: They cost hundreds of thousands of good jobs, drive honest employers out of business, deprive women of critical medical care - then skip out with fat wallets and nary a thought for the economic havoc and human misery they leave in their wake."	402	"4"
"We praise President Bush and Republicans in Congress for their efforts to reform the legal system by passing meaningful class action reform, asbestos reform, and medical liability reform."	402	"4"
"And we call to account Senate Democrats and the powerful trial lawyer lobby, who have shown no shame in utilizing obstructionist tactics to thwart the efforts of majorities in Congress to provide meaningful relief to all Americans."	402	"4"
"The Republican Party reaffirms its support for meaningful reform of the legal system, and will continue its fight to guarantee the rights of all plaintiffs to swift and speedy justice."	402	"4"
"Transportation"	NA	NA
"A safe and efficient transportation system is essential to keeping people and goods moving and cities and communities prosperous."	411	"4"
"Congestion and delay not only waste our time as individuals, they also burden businesses and our entire economy with inefficiency and higher costs."	411	"4"
"Republicans strongly support a comprehensive transportation policy agenda that enhances safety, reduces congestion, modernizes infrastructure, and promotes economic growth."	411	"4"
"Our national railroad network is a crucial component of our public transportation system."	411	"4"
"Railroads helped build our country, and our national passenger railroad network plays a key role in transportation and economic growth."	411	"4"
"Republicans support, where economically viable, the development of a high-speed passenger railroad system as an instrument of economic development and enhanced mobility."	411	"4"
"Republicans support a healthy intercity passenger rail system."	411	"4"
"Amtrak provides a valuable service to passengers, especially in the Northeast corridor."	411	"4"
"But we recognize that the goal of establishing a national passenger rail system with modest federal support has failed to materialize."	411	"4"
"Clearly the financial problems plaguing Amtrak cannot be solved simply by continued infusions of taxpayer dollars."	411	"4"
"Fundamental reforms should be enacted to transition Amtrak into operational self-sufficiency."	411	"4"
"Ensuring an Affordable, Reliable, More Independent Energy Supply"	NA	NA
"A stable, affordable, more independent energy supply is vital to fueling America's economic growth, increasing prosperity, helping families afford prices at the pump, and making America more secure."	411	"4"
"President Bush and Republicans in Congress recognize the need for a balanced energy policy that increases both energy production and conservation."	411	"4"
"We need a comprehensive energy policy so that we will no longer lurch from one energy crisis to the next."	411	"4"
"Recent electricity blackouts, the California energy crisis, natural gas and oil price spikes, and high gasoline prices remind us that only a comprehensive energy policy will produce energy stability for America's families and businesses."	411	"4"
"As one of his first acts in office, President Bush released the National Energy Policy (NEP) report, a comprehensive plan to reduce America's dependence on foreign sources of energy by increasing domestic energy production and supporting conservation and alternative and renewable energy."	501	"5"
"The President's proposal would make America more energy independent while creating jobs and promoting economic growth."	501	"5"
"It includes over 100 recommendations, nearly half of which addressed renewable energy, energy efficiency, and conservation."	501	"5"
"President Bush has implemented nearly every nonlegislative recommendation outlined in the NEP report."	501	"5"
"Republicans in the House and Senate have stood solidly with the President."	501	"5"
"We endorse the President's policy, appreciate the hard work of Congressional Republicans in the face of intractable partisan opposition, and urge final passage of a bill to secure America's energy future."	411	"4"
"•Republicans support developing new technologies for more efficient generation and use of power."	411	"4"
"New technologies will allow us to create new job-producing industries and save jobs in industries that have long been staples of America's economy."	411	"4"
"For instance, working with Congressional Republicans, the President has already committed $2 billion over 10 years for clean coal research and development - which helps keep America's coal industry strong and reduces the emissions associated with coal use."	411	"4"
"As part of that commitment, we support FutureGen, an international, public-private initiative to build the world's first integrated sequestration and hydrogen research power plant that would burn coal more cleanly."	411	"4"
"President Bush's Clear Skies Initiative would create a $50 billion private market to deploy these clean coal technologies."	411	"4"
"•The Republican Party supports research and investment designed to realize the enormous benefits of a hydrogen economy and put the United States on the cutting edge of energy technology."	411	"4"
"The FreedomCar Partnership and Hydrogen Fuel Initiative include $1. 7 billion over five years to begin building hydrogen cars and the infrastructure to support them."	411	"4"
"•Using the most sophisticated technologies, we can explore and develop oil resources here at home with minimal environmental impact."	411	"4"
"Our Party continues to support energy development in the coastal plain of the Arctic National Wildlife Refuge (ANWR), which, according to the U.S. Geological Survey, holds as much as 16 billion barrels of oil - enough to replace oil imports from Saudi Arabia for nearly 20 years."	411	"4"
"The drilling footprint can be confined to just 2,000 acres (the entire refuge contains 19 million acres), about the size of Washington's Dulles Airport, on ice roads that melt away in the summer, leaving little trace of human intervention."	411	"4"
"We have already wasted precious time."	411	"4"
"If the previous Administration had not vetoed the ANWR proposal passed by the Republican Congress in 1995, at this moment ANWR would be producing up to one million barrels of oil a day."	411	"4"
"• Republicans strongly support removing unnecessary barriers to domestic natural gas production and expanding environmentally sound production in new areas, such as Alaska and the Rocky Mountains."	411	"4"
"Increasing supply, including the construction of a new natural gas pipeline from Alaska to the lower 48, will bring needed relief to consumers and make America's businesses more competitive in the global marketplace."	411	"4"
"•Last summer, the largest blackout in North American history affected 8 states, leaving more than 50 million Americans without power."	411	"4"
"Republicans support measures to modernize the nation's electricity grid to prevent future blackouts and provide American consumers and businesses with more affordable, reliable power."	411	"4"
"We will work to unleash innovation so entrepreneurs can develop technologies for a more advanced and robust transmission system that meets our growing energy demands."	411	"4"
"We also support the establishment of mandatory, enforceable reliability rules for electric utilities to reduce the likelihood of future blackouts."	411	"4"
"•Republicans will continue to support renewable energy through extension of the production tax credit for wind and biomass, as well as efforts to expand the use of biodiesel and ethanol, which can reduce America's dependence on foreign oil while increasing revenues to farmers."	501	"5"
"•Nuclear power provides America with affordable, emissions-free energy."	411	"4"
"We believe nuclear power can help reduce our dependence on foreign energy and play an invaluable role in addressing global climate change."	411	"4"
"President Bush supports construction of new nuclear power plants through the Nuclear Power 2010 initiative, and continues to move forward on creating an environmentally sound nuclear waste repository."	411	"4"
"Education: No Child Left Behind"	NA	NA
"Public education, access for every child to an excellent education, is a foundation of a free, civil society."	506	"5"
"The children who enter schools today will leave as young adults, full of dreams for the future."	506	"5"
"They will soon become the scientists and researchers who make great discoveries, the engineers and mathematicians who build our communities, the doctors and nurses who heal and comfort the sick, the teachers who will educate the next generation, the leaders who transform government, the poets, artists, and writers who entertain and inspire."	506	"5"
"Every child deserves a first-rate education, because every child holds infinite potential, and we should give them every opportunity to reach it."	506	"5"
"We believe there is an inseparable link between a vibrant economy and a highquality education system."	506	"5"
"It takes a vibrant economy to provide the tax base necessary to fund a high-quality education system."	506	"5"
"Equally, it takes a quality education system to provide the highly skilled labor force necessary to meet the demands of a growing, vibrant economy."	506	"5"
"Strong schools will also produce a workforce with the skills to compete in the 21st century economy."	506	"5"
"We must have citizens capable of conceiving the next generation of new technologies and innovations, mastering the art of analyzing problems and crafting their solutions."	506	"5"
"Education is the key to prosperity and fulfillment - the foundation on which all other success is built."	506	"5"
"On just his fourth day in office, President Bush presented the No Child Left Behind initiative to Congress."	506	"5"
"Less than a year later, he secured an overwhelming bipartisan majority to pass the No Child Left Behind Act of 2001."	506	"5"
"It was the most significant overhaul of federal education policy since 1965."	506	"5"
"And it became a promise kept to parents, students, teachers, and every American."	506	"5"
"The law is based on four fundamental pillars:"	NA	NA
"• Ensuring stronger accountability for student achievement, for all children"	506	"5"
"• Encouraging education methods that work"	506	"5"
"• Providing flexibility and control to states and local communities"	506	"5"
"•Giving parents more information about the quality of their children's schools and offering them choices and resources for their children's education"	506	"5"
"Results are now measured on the basis of student achievement rather than simply dollars spent."	506	"5"
"Students are benefiting from education reforms that set high academic standards, encourage strong parental involvement, recognize the role of excellent teachers, foster safe and orderly classrooms, and establish a commitment to teaching the basics of reading and math."	506	"5"
"With this success, Republicans have transformed the debate on education."	506	"5"
"We are the Party parents can trust to improve schools and provide opportunity for all children, in every neighborhood, regardless of background or income."	506	"5"
"We are the party willing to embrace new ideas and put them to the test."	506	"5"
"Americans agree that the status quo in education is no longer acceptable."	506	"5"
"We have challenged low expectations and poor achievement, and we are seeing results."	506	"5"
"Now is the time to extend the progress we've made."	506	"5"
"The No Child Left Behind Act is already showing gains in elementary school, as student achievement scores for fourth- and eighth-graders have increased in classrooms across America."	506	"5"
"Our next mission is to take the reforms that we know are working in elementary schools and apply them up and down the education ladder - starting in early childhood education, so that children enter school ready to learn, and finishing in high school, so that every young adult who graduates has the skills he or she needs to succeed in the 21st century economy."	506	"5"
"For too long, the value of a high school diploma has declined as students leave school without even basic skills like reading and math, let alone the advanced math and science skills the modern workforce demands."	506	"5"
"We pledge to bring real reform to high schools."	506	"5"
"Thanks to President Bush's vision and the success of the No Child Left Behind Act, we have a track record worthy of Americans' trust."	506	"5"
"Local Control"	NA	NA
"We recognize that under the American Constitutional system, education is a state, local, and family responsibility, not a federal obligation."	301	"3"
"Since over 90 percent of public school funding is state and local, not federal, it is obvious that state and local governments must assume most of the responsibility to improve the schools, and the role of the federal government must be limited as we return control to parents, teachers, and local school boards."	301	"3"
"Historic Levels of Funding"	NA	NA
"President Bush and Congressional Republicans have provided the largest increase in federal education funding in history and the highest percentage gain since the 1960s."	506	"5"
"Support for elementary and secondary education has had the largest increase in any single Presidential term since the 1960s - an increase of nearly 50 percent since 2001."	506	"5"
"The President and Congress are particularly focused on programs for America's neediest students, including minorities and children with special needs."	506	"5"
"With this increased funding comes a new focus on achievement and results."	506	"5"
"High Standards and Accountability"	NA	NA
"The President and Republicans in Congress recognize that states and local communities are most directly responsible for the quality of education in their schools."	506	"5"
"That is why the No Child Left Behind Act stipulates that the states, not the federal government, develop an accountability plan that will work best for them."	506	"5"
"Since President Bush signed NCLB into law, all states have developed an accountability plan of assessments, graduation rates, and other key indicators of student achievement for all individual students and groups of students."	506	"5"
"Under the No Child Left Behind Act, every child counts."	506	"5"
"No child will be hidden in a maze of numbers."	506	"5"
"If some children are struggling while others succeed, we will praise success and deliver help to students who need it."	506	"5"
"Reading"	NA	NA
"Our Party believes, as does the President, that reading is the new civil right."	506	"5"
"Every child must be able to read by the end of the third grade."	506	"5"
"The President and Congressional Republicans have taken important steps to help every student achieve that goal."	506	"5"
"The Reading First initiative brings scientifically based reading instruction, including phonics, to children in the early grades."	506	"5"
"Over $1. 4 billion in funding for reading programs provides training for teachers and materials for children."	506	"5"
"In addition, since the passage of the No Child Left Behind Act, states have received additional funds for early childhood reading efforts."	506	"5"
"Options for Parents"	NA	NA
"The Republican Party strongly supports school choice, because choice creates competition and competition puts the focus on quality."	506	"5"
"President Bush, Republican governors, and members of Congress have worked to expand parental choice and encourage competition by providing parents with information on their child's school, increasing the number of charter schools, and expanding education savings accounts for use from kindergarten through college."	506	"5"
"Under NCLB, states and school districts publish report cards showing how well students are achieving so communities and parents can know how well their schools are doing."	506	"5"
"Parents of children in schools identified as needing improvement can choose another public school or get tutoring or other help for their child."	506	"5"
"President Bush and the Republican Congress enacted the D.C. School Choice initiative - the first federally funded school choice demonstration program."	506	"5"
"We commend the President and Congress for making DC's schoolchildren the most important special interest in education improvement."	506	"5"
"And we support state efforts to expand school choice, as well as the President's call to provide funding for new and existing charter schools, including assistance for school facilities."	506	"5"
"We believe that competition between schools is an effective option to improve the educational benefits for our children."	506	"5"
"The Republican Party supports the efforts of parents who choose faith-based and other nonpublic school options for their children."	506	"5"
"High School Education"	NA	NA
"We are beginning to see success as a result of the No Child Left Behind Act at the elementary level, and now we must improve our high schools so that every graduate is prepared for the rigors of college, for the best jobs of the 21st century economy, or for military service."	506	"5"
"President Bush has proposed a number of initiatives to improve math and science education, help striving readers, and raise standards for high schools."	506	"5"
"Supporting Teachers"	NA	NA
"Research confirms what every parent knows to be true through commonsense and experience - a good teacher makes all the difference in a child's education."	506	"5"
"The No Child Left Behind Act set the goal of having a highly qualified teacher in every classroom by the 2005-2006 school year."	506	"5"
"States have been provided flexibility and resources to make sure teachers have the skills and tools to be successful with all children."	506	"5"
"These needed reforms are backed by historic levels of funding for teacher quality initiatives and support for teachers, including training, recruitment incentives, loan forgiveness, and tax relief."	506	"5"
"We must also work to reduce the barriers that are keeping qualified professionals from entering the classroom by expanding alternative pathways to teacher certification - programs like Troops to Teachers, which helps former military personnel become classroom teachers; and Transition to Teaching, which provides training for people who want to become teachers and encourages states to develop and expand alternative routes to teacher licensure and certification."	506	"5"
"Every teacher and every student deserves a safe classroom in which to work and learn."	506	"5"
"The No Child Left Behind Act ensures that teachers and other school professionals can undertake reasonable actions to maintain order and discipline in the classroom without the fear of litigation."	506	"5"
"The law provides civil immunity in any state court and limits the financial liability of teachers, instructors, principals, administrators, and other education professionals for actions taken to maintain discipline, order, or control in the school or classroom."	506	"5"
"Head Start and Early Childhood Education"	NA	NA
"We support the President's \"Good Start, Grow Smart\" initiative, which strengthens Head Start by increasing accountability in the program so that students start kindergarten with the early skills they need."	506	"5"
"It also includes the Early Reading First initiative, designed to improve existing early education programs to prepare young children to succeed in school, especially those from low-income families."	506	"5"
"States should be able to coordinate preschool programs with Head Start programs in exchange for meeting certain accountability requirements."	506	"5"
"Community Colleges"	NA	NA
"Community colleges play a vital role in not only cultivating citizens for the 21st century, but also equipping them with the essential skills and training needed for jobs in the new economy."	506	"5"
"Because they are so adaptable and accessible, community colleges are increasingly critical providers of job training, both for degree-seekers and for workers seeking to retool, refine, and broaden their skills."	506	"5"
"We support the President's HighGrowth Job Training Initiative, which has provided seed money to fund job training partnerships between community colleges and local high-growth industries."	506	"5"
"Higher Education Affordability"	NA	NA
"Republicans are working to ensure that college is affordable and accessible for America's low- and middle-income families through increased funding of grants, lowinterest student loans, and tax breaks for working families."	506	"5"
"As a result of Republican leadership, total student aid for higher education has increased to a historic $73 billion proposed for 2005."	506	"5"
"Next year, almost 10 million students and parents will receive one or more grants, loans, or work-study awards."	506	"5"
"The President has requested record levels of Pell Grant funding."	506	"5"
"These grants will help an estimated 5. 3 million low-income students pay for higher education - one million more students than when President Bush and Vice President Cheney came to office."	506	"5"
"Under a new Enhanced Pell Grant proposal, low-income students who take a rigorous high school curriculum - the kind of curriculum that will best prepare them for success in college - will be eligible to receive an additional $1,000 per year."	506	"5"
"To ensure that America remains the world leader in the innovation economy - and to ensure that America's graduates have the training they need to compete for the best jobs of the 21st century - President Bush proposes to expand opportunities for math and science education in colleges and universities."	506	"5"
"Needy students studying math and science will be eligible to receive additional college aid."	506	"5"
"Republicans have made Historically Black Colleges and Universities (HBCUs) and Hispanic Serving Institutions (HSIs) a priority."	506	"5"
"For more than a century, HBCUs and HSIs have played a vital role in providing opportunities for excellence in higher education to millions of African American and Hispanic students."	506	"5"
"Today, their mission continues, and it deserves our support."	506	"5"
"We applaud President Bush for fulfilling his pledge to increase funding for HBCUs and HSIs by 30 percent since 2001."	506	"5"
"Millions of Americans suffer from problem or pathological gambling that can destroy families."	605	"6"
"We support legislation prohibiting gambling over the Internet or in student athletics by student athletes who are participating in competitive sports."	605	"6"
"Training Our 21st Century Workforce"	NA	NA
"As the dynamic global economy forces many workers to consider changing fields or adding new skills, the President and Republican Congress want to make training for new jobs easier to come by and more flexible in providing individualized assistance."	506	"5"
"Ensuring that workers have the tools they need to succeed in the 21st Century Economy is a critical step in helping Americans be self-sufficient and successful."	506	"5"
"It is also critical to maintaining our position as the most productive and strongest economy in the world."	506	"5"
"We support effective and enhanced job training programs that offer states additional flexibility and individuals more choice to design their own workforce training programs."	506	"5"
"The President's Personal Reemployment Accounts would provide unemployed workers flexible support and incentives in finding a job."	506	"5"
"And President Bush and Congressional Republicans are also providing unprecedented assistance for workers adversely affected by foreign trade - including additional training, income support, and health care assistance."	506	"5"
"With English as our nation's common language, people from every corner of the world have come together to build this great nation."	506	"5"
"English empowers."	506	"5"
"For newcomers, it is the fastest route to mainstream American life, better paying jobs, and owning a piece of the American Dream."	506	"5"
"Furthermore, fluency in English should be the goal of bilingual education."	506	"5"
"At the same time, mastery of other languages is important for America's competitiveness in the world market."	506	"5"
"We advocate foreign language training in our schools and fostering respect for other languages and cultures throughout society."	506	"5"
"Protecting the Rights of Workers"	NA	NA
"We affirm the time-honored right of individuals to voluntarily participate in labor organizations and tobargain collectively."	701	"7"
"We also believe that no American should be coerced into an association they do not wish to join."	701	"7"
"And no one should be kept out of a job for which they are qualified simply because they choose to remain independent of labor unions."	701	"7"
"We therefore support the right of states to enact Right-to-Work laws."	701	"7"
"Republicans respect the enormous sacrifices and commitment of the workers, including building tradesmen, who responded to the attacks of September 11th."	701	"7"
"Thanks to their skill, courage, and patriotism, the very dangerous work at the World Trade Center and Pentagon was done remarkably quickly and without a single fatality."	701	"7"
"We will always remember and honor the efforts of the rescue and recovery workers who dedicated countless hours to helping America recover."	701	"7"
"All American workers deserve workplaces that are safe, healthy, and fair."	701	"7"
"The President and Republican Congress have supported efforts to improve workplace safety without burdening businesses with costly and unnecessary regulations."	701	"7"
"And these efforts are showing results - overall workplace fatalities and injuries are at record low levels."	701	"7"
"American workers deserve fair wages for hours spent working overtime."	701	"7"
"We are proud of the fact that 1. 3 million additional workers now have guaranteed overtime protections as a result of Republican efforts to modernize labor laws left untouched since 1949."	701	"7"
"For the first time ever, the regulations explicitly guarantee overtime protection to blue collar workers, police, firefighters, EMTs, factory workers, construction workers, and licensed practical nurses, among others."	701	"7"
"With clearly defined overtime rules that recognize the realities of the modern workforce, employees and employers will have a greater understanding of their rights and responsibilities."	701	"7"
"Workers who pay dues through their workplace deserve to know how their dues are being used - especially when the money is being used to support political activity."	701	"7"
"Republicans have enhanced financial disclosure requirements for political campaigns, corporations, and pension funds in order to bring about more transparency and accountability in the political system."	701	"7"
"And the Bush Administration improved union financial disclosure forms to offer union members more information about how their dues money is spent."	701	"7"
"We encourage management and unions to find common ground thereby ensuring economic viability for both."	701	"7"
"Men and women who retire after decades spent in the workforce are entitled to the pensions they and their employers have contributed to throughout their careers."	701	"7"
"As part of the 2001 economic growth and tax relief bill, workers' pension payments are now calculated on the basis of their best three years of earnings rather than their last three."	701	"7"
"This protects workers whose earnings decline with their age."	701	"7"
"In addition, criminal prosecutions against employers and plan trustees who abuse pension and health plans have increased by more than 50 percent since 2001."	701	"7"
"More than $3 billion has been secured through court judgments, settlements, and fines covering 150 million workers and their dependents by holding those who manage benefit plans accountable for their legal obligations to protect plan participants."	701	"7"
"Thanks to Republican efforts to enforce the law, the word is getting out that benefits managers should invest and manage employees' retirement funds as carefully as they would handle their own."	701	"7"
"Republicans recognize the historical federal health care promise made to coal industry retirees."	701	"7"
"The Party will seek to ensure that health care needs of \"orphan retirees\" in the coal industry will be covered and will seek to ensure the continuation of those benefits."	701	"7"
"True Solutions for Affordable, High-Quality Health Care"	NA	NA
"The cost of providing health care for employees is a major burden for American businesses."	402	"4"
"Health insurance costs for employers have been rising every year since 1996, causing businesses to hire fewer new employees and too many families to go without insurance."	402	"4"
"Studies show that 60 percent of uninsured Americans either work for a small business or are dependent upon someone who does."	402	"4"
"The way to alleviate that burden is to bring down the cost of health care in America."	402	"4"
"Shifting the cost-burden onto the federal or state governments - costs that will ultimately be borne by the taxpayers - is not an effective solution to the problem."	402	"4"
"We must attack the root causes of high health care costs by: aiding small businesses in offering health care to their employees; empowering the self-employed through access to affordable coverage; putting patients and doctors in charge of medical decisions; reducing junk lawsuits and limiting punitive damage awards that raise the cost of health care; and seizing the cost-saving and quality-enhancing potential of emerging health technologies."	402	"4"
"It is also important that we reaffirm our Party's firm rejection of any measure aimed at making health care a government-run enterprise."	402	"4"
"Association Health Plans (AHPs)"	NA	NA
"We support legislation to enable small employers to pool together to offer health insurance options to their employees."	402	"4"
"The legislation, already passed by the House, gives small businesses the same purchasing power currently enjoyed by large employers and labor unions."	402	"4"
"This will go a long way toward providing health care coverage for America's uninsured, 60 percent of whom are estimated to work for or be dependent on someone who works for a small business."	402	"4"
"Medical Liability Reform"	NA	NA
"The medical liability system is harming our medical delivery system."	411	"4"
"Doctors are afraid to practice medicine."	411	"4"
"Frequent, unwarranted, lawsuits force doctors out of certain specialty areas and geographic regions."	411	"4"
"The most dangerous result of this is the declining availability of emergency trauma care and women's health services."	411	"4"
"In many cases, costs are so prohibitive that many obstetrics/gynecology practices are scaling back service or choosing not to practice altogether."	411	"4"
"Junk lawsuits add at least $60 billion to health care costs in America because doctors are forced to practice defensive medicine, ordering extensive, unnecessary, and expensive tests and procedures to keep trial lawyers at bay."	411	"4"
