"quasi"	"cmpcode"	"cmpdomain"
"We will enact a Constitutional version of the line-item veto to make it easier to root out pork-barrel spending."	404	"4"
"And we will make our government more efficient by cutting the waste of taxpayer dollars in the federal budget, from unneeded travel budgets to crony contracting."	404	"4"
"We are committed to cutting the deficit in half over the next four years."	404	"4"
"Ending corporate welfare."	NA	NA
"Many American corporations today pay less than ever in taxes because of tax loopholes secured by powerful lobbyists."	407	"4"
"We will end corporate welfare as we know it."	407	"4"
"We will eliminate the indefensible loopholes in our tax code- from tax deals that have no purpose but avoiding taxes to the very shelters that Enron used to drive so many lives toward financial ruin."	407	"4"
"And we will eliminate the corporate subsidies that waste taxpayer dollars and undermine fair competition."	407	"4"
"The Democratic Party understands that working people built modern America."	601	"6"
"We understand that today's global economy requires new rules, new skills, and new approaches, and we believe that the time-honored values of equal opportunity, fair play, and good rewards for hard work still apply."	601	"6"
"That's how we give all our people the chance to succeed."	601	"6"
"That's how we keep on building the America we believe in."	601	"6"
"That's how we keep the promise of America."	601	"6"
"STRONG, HEALTHY FAMILIES"	NA	NA
"Family is the center of everyday American life."	603	"6"
"Our parents are our first protectors, first teachers, first role models, and first friends."	603	"6"
"Parents know that America's great reward is the quiet but incomparable satisfaction that comes from building their families a better life."	603	"6"
"Strong families, blessed with opportunity, guided by faith, and filled with dreams are the heart of a strong America."	603	"6"
"REFORMING HEALTH CARE"	NA	NA
"We believe not just that a strong America begins at home, but that a strong America begins in the home."	603	"6"
"And just as government's first responsibility is the health and safety of its people, parents' first responsibility is the health and safety of their children."	603	"6"
"We believe that health care is a right and not a privilege."	504	"5"
"Today, a family's ability to ensure that all its members get the quality health care they deserve is challenged like never before."	504	"5"
"For the most fortunate, America offers the best health care in the world."	504	"5"
"But tens of millions of Americans pay too much and get too little from our health care system, and tens of millions more have no health insurance at all."	504	"5"
"Skyrocketing health care costs not only hurt our families; they hurt our economy."	504	"5"
"American businesses pay more than their competitors for health care, reducing their competitiveness."	504	"5"
"American incomes suffer because raises are stifled by rising insurance premiums."	504	"5"
"We will attack the health care crisis with a comprehensive approach."	504	"5"
"Our goal is straightforward: quality, affordable health coverage for all Americans to keep our families healthy, our businesses competitive, and our country strong."	504	"5"
"In President George Bush's America, drug company and HMO profits count for more than family and small business health costs."	305	"3"
"Health care costs increased four times as fast as wages in the last year alone."	305	"3"
"Prescription drug spending has more than doubled during the past five years."	305	"3"
"Nearly 82 million Americans went without health care coverage at some point in the last two years."	305	"3"
"And the President has done nothing to bring costs down or lift these burdens."	305	"3"
"The few small proposals he has offered would further divide our health system between one that is affordable for the healthy and wealthy, and one that is unaffordable for the elderly, the sick, and increasingly, for America's broad middle class."	305	"3"
"John Kerry, John Edwards and the Democratic Party believe in a better, stronger, healthier America."	504	"5"
"Our resolve to fix the health crisis is stronger than ever."	504	"5"
"In the wealthiest country in the world, every expectant mother should get quality prenatal care; every child should get regular check-ups; every senior should be able to get safe, affordable prescription drugs; and no hard-working family should ever lose everything because illness strikes a loved one."	504	"5"
"Ensuring health care for children."	NA	NA
"The job begins with our children."	504	"5"
"It is a disgrace that nearly 8. 5 million children still lack health insurance."	504	"5"
"We will strengthen Medicaid for our families and expand the children's health program created under President Clinton so no child goes without medical care."	504	"5"
"Expanding coverage."	NA	NA
"Under the leadership of John Kerry and John Edwards, we will offer individuals and businesses tax credits to make quality, reliable health coverage more affordable."	504	"5"
"We will provide tax credits to Americans who are approaching retirement age and those who are between jobs so they can afford quality, reliable coverage."	504	"5"
"We will expand coverage for low income adults through existing federal-state health care programs."	504	"5"
"And we will provide all Americans with access to the same coverage that members of Congress give themselves."	504	"5"
"Cutting health care costs."	NA	NA
"At the center of our efforts will be a plan to reduce health costs."	504	"5"
"We will lift a financial burden on families, businesses, and the self-employed by picking up the tab for the highest-cost medical cases."	504	"5"
"That will save America's families up to $1,000 on their premiums."	504	"5"
"We will improve the quality of care and the efficiency of the medical system by using American technological know-how to cut billions of dollars wasted in administrative processing and paperwork."	303	"3"
"Today, about a quarter of all health-related spending is not even medical."	303	"3"
"We can do better."	303	"3"
"We will ensure that all Americans have secure, private electronic medical records by 2008, and we will give medical providers incentives and resources to simplify their paperwork so patients spend more time with doctors and less time filling out forms."	303	"3"
"We recognize that our health care system is substantially strengthened by the daily efforts of the men and women in a variety of health professions and we support fair treatment for all health professionals."	303	"3"
"We will enact a real Patient's Bill of Rights to put doctors and nurses back in charge of making medical decisions with their patients - instead of allowing HMO bureaucrats to decide what a patient needs."	303	"3"
"Helping seniors by protecting Medicare and cutting prescription costs."	NA	NA
"We oppose privatizing Medicare."	504	"5"
"We will not allow Republicans to destroy a commitment that has done so much good for so many seniors and people with disabilities over the past 39 years."	504	"5"
"Instead, we want to strengthen Medicare and make it more efficient."	504	"5"
"We will ensure that seniors across the country, particularly in small-town and rural America, no longer suffer from geographic discrimination."	504	"5"
"We will end the disgrace of seniors being forced to choose between meals and medication."	504	"5"
"Today, our seniors are paying too much for prescription drugs, while options abroad are far cheaper and just as safe."	504	"5"
"We will allow the safe reimportation of drugs from other countries."	504	"5"
"The current Medicare drug program serves drug companies more than seniors."	504	"5"
"It allows these companies to change the price of prescriptions more frequently than seniors can change their plans."	504	"5"
"It does virtually nothing to bring down prescription drug costs."	504	"5"
"It forces seniors into HMOs."	504	"5"
"Elderly Americans deserve a real prescription drug benefit - one that uses the government's purchasing power to lower costs and ensures access to new therapies for their illnesses."	504	"5"
"We will cut the waste and abuse that cost Medicare billions each year, using competitive bidding to lower the costs of buying medical equipment, educating providers to file claims more efficiently, and increasing penalties for those who bilk the system."	303	"3"
"Dignity for all."	NA	NA
"We will ensure that elderly Americans and people with disabilities can live in dignity, with quality options for long-term care."	504	"5"
"We need to expand alternative care options and provide better assistance for those who give care."	504	"5"
"No one should be kept in a nursing home or institution if they prefer living in dignity elsewhere and can do so."	504	"5"
"And we will ensure that no person with a disability has to choose between quality health care and the dignity of work."	504	"5"
"We will also work to ensure that people with HIV and AIDS have the care they need, and we will support the community-based prevention programs, built on experience with real life, that President Bush has cut."	504	"5"
"We are committed to passing the Wellstone mental health parity legislation, ending discrimination against Americans with mental illnesses, and ensuring equal treatment for mental illness in our health system."	504	"5"
"Eliminating health disparities."	NA	NA
"Millions of African Americans, Latinos, Asian Americans, Pacific Islanders, and American Indians continue to live sicker and die younger in America."	705	"7"
"Cultural and language barriers remain a particular problem for immigrant communities."	705	"7"
"We will fight racial and ethnic health care disparities by increasing research and training in the medical profession, breaking down language barriers, and ensuring good health care for all Americans."	504	"5"
"We will encourage and support enabling more minority students to enter the sciences."	504	"5"
"We will also work to ensure that women have access to the best medicines and state-of-the-art prevention and detection techniques to stop diseases early."	504	"5"
"We will also support prevention of illness through better nutrition and exercise."	504	"5"
"Investing in science to battle disease."	NA	NA
"We will push the boundaries of science in search of new medical therapies and cures."	411	"4"
"The Bush Administration has put ideology over science, skewing information about everything from women's health to scientific research."	411	"4"
"Americans deserve access to the best evidence available about illnesses, therapies, and cures."	411	"4"
"From new therapies to prolong life for people with AIDS, to new openings in the battle to cure cancer, the possibilities of medical research fill us with hope."	411	"4"
"We will secure more funding for aggressive biomedical research seeking affordable and effective therapies based on real science."	411	"4"
"President Bush has rejected the calls from Nancy Reagan, Christopher Reeve and Americans across the land for assistance with embryonic stem cell research."	411	"4"
"We will reverse his wrongheaded policy."	411	"4"
"Stem cell therapy offers hope to more than 100 million Americans who have serious illnesses - from Alzheimer's to heart disease to juvenile diabetes to Parkinson's."	411	"4"
"We will pursue this research under the strictest ethical guidelines, but we will not walk away from the chance to save lives and reduce human suffering."	411	"4"
"Honoring our veterans."	NA	NA
"Finally, we will never forget the debt America owes our veterans."	706	"7"
"Patriotism means keeping faith with those who have worn the uniform of the United States."	706	"7"
"This Administration has broken its promises to our veterans - raising their health costs and reducing their access to care."	706	"7"
"John Kerry, John Edwards and the Democrats will keep faith with our veterans."	706	"7"
"We will continue the fight for mandatory funding for veterans' health care and we will make sure that disabled veterans and military retirees are not penalized with reductions in their pension benefits."	706	"7"
"And we will aggressively address the inexcusable backlogs in veterans' compensation and pension claims."	706	"7"
"We believe in an America where health care is available and affordable."	606	"6"
"Where every family looks to the future with hope and excitement, without worry that the cost of health care is becoming too great to bear."	606	"6"
"Where strong, healthy families build a stronger America."	606	"6"
"IMPROVING EDUCATION"	NA	NA
"The simple bargain at the heart of the American Dream offers opportunity to every American who takes the responsibility to make the most of it."	601	"6"
"That bargain is the great source of American strength, because it unleashes the amazing talent and determination of our people."	601	"6"
"And as our people seize the opportunity to build a better life, they build a stronger country."	601	"6"
"Today, our people compete with workers on every continent."	107	"1"
"Information flows across oceans."	107	"1"
"High-wage jobs are more dependent than ever on high-level skills."	107	"1"
"Now, as never before, education is the key to opportunity, essential to a strong America."	506	"5"
"So we believe in an America that offers the best education to all our children - wherever they live, whatever their background."	506	"5"
"Period."	506	"5"
"We believe in an America where every child comes to school ready to learn."	506	"5"
"Where every student is held to high standards, and every school has the resources and responsibility to meet those standards."	506	"5"
"Where every classroom has a great teacher, and every student gets enough personal attention to foster a talent or overcome a difficulty."	506	"5"
"We believe in an America where every teenager completes a rigorous high school curriculum."	506	"5"
"Where every qualified young person who wants to go to college can afford it."	506	"5"
"And where every adult who needs additional job training can get it."	506	"5"
"In President George Bush's America, our government ignores the shameful truth that the quality of a child's education depends on the wealth of that child's neighborhood."	506	"5"
"Our best public schools are the best schools in the world, but too many children go to schools that just don't work."	506	"5"
"Too many children who beat the odds and succeed in school can't afford to go on to college."	506	"5"
"And too many adults who need added training aren't able to get it."	506	"5"
"For this White House, education is an easy promise - easy come, and easy go."	305	"3"
"When President Bush signed the No Child Left Behind Act, he said the right things - asking more from our schools and pledging to give them the resources to get the job done."	305	"3"
"And then he promptly broke his word, providing schools $27 billion less than he had promised, literally leaving millions of children behind."	305	"3"
"The President also gets a failing grade for higher education."	305	"3"
"Over the last three years, college tuitions have risen by 35 percent, pricing 220,000 students out of college."	305	"3"
"Yet while then-Governor Bush promised to increase college aid, President Bush tried to charge more for student loans and eliminate Pell Grants for 84,000 students."	305	"3"
"John Kerry, John Edwards and the Democratic Party believe that a strong America begins at home with strong families, and that strong families need the best schools."	506	"5"
"We believe schools must teach fundamental skills like math and science, and fundamental values like citizenship and responsibility."	506	"5"
"We believe providing resources without reform is a waste of money, and reform without resources is a waste of time."	506	"5"
"And we believe politicians who expect students to learn responsibility should start by keeping their own promises."	506	"5"
"Meeting our responsibilities."	NA	NA
"Under John Kerry and John Edwards, we will offer high quality early learning opportunities, smaller classes, more after school activities, and more individualized attention for our students, particularly students with special needs, gifts, and talents."	506	"5"
"The federal government will meet its financial obligations for elementary and secondary education and for special education."	506	"5"
"A great teacher in every classroom."	NA	NA
"Continuing the fight for reform, we will make an intensive effort to put a great teacher in every classroom."	506	"5"
"Nothing has a bigger impact than a teacher on the quality of a child's education."	506	"5"
"We need to do more to attract and retain teachers, more to encourage their excellence, and more to ensure that all teachers are offering high-quality teaching."	506	"5"
"We must raise pay for teachers, especially in the schools and subjects where great teachers are in the shortest supply."	506	"5"
"We must improve mentoring, professional development, and new technology training for teachers, instead of leaving them to sink or swim."	506	"5"
"At the same time, we must create rigorous new incentives and tests for new teachers."	506	"5"
"We need new rewards for teachers who go the extra mile and excel in helping children learn."	506	"5"
"And teachers deserve due process protection from arbitrary dismissal, but we must have fast, fair procedures for improving or removing teachers who do not perform on the job."	506	"5"
"Parents are our children's first and most important teachers, and they have a responsibility to participate in their children's education."	506	"5"
"We will help them do so by offering information and resources to better teach their children, whether reminding them about homework or attending a parent-teacher conference."	506	"5"
"Securing high achievement for all."	NA	NA
"Vast achievement gaps persist in America."	705	"7"
"Nearly half of African-American, Latino, and American Indian youth don't graduate high school."	705	"7"
"We believe in the potential of every child and we will not accept this loss of talent."	506	"5"
"Because education in the earliest years of a child's life is critical, we will expand and improve preschool and Head Start initiatives with the goal of offering these opportunities to all children."	506	"5"
"Because children need safe, loving, and disciplined homes in order to learn, we will work on a bipartisan basis to reform foster care."	506	"5"
"And we will undertake a national campaign to raise graduation rates by raising student achievement, expecting more from schools, reaching out to troubled youth with mentoring and tutoring, and strengthening the basic high school curriculum."	506	"5"
"We will meet these challenges together-parents, teachers, principals, educational support professionals and paraprofessionals, along with universities, community-based and faith-based organizations."	506	"5"
"Making schools work for children."	NA	NA
"We will use testing to advance real learning, not undermine it, by developing high-quality assessments that measure the complex skills students need to develop."	506	"5"
"We will make sure that federal law operates with high standards and common sense, not just bureaucratic rigidity."	506	"5"
"Instead of pushing private school vouchers that funnel scarce dollars away from the public schools, we will support public school choice, including charter schools and magnet schools that meet the same high standards as other schools."	506	"5"
"And at a time when so many schools charged with our future are relics of the past, we will build new schools and offer the technology and equipment for a 21st century education."	506	"5"
"Making college affordable."	NA	NA
"With the leadership of John Kerry and John Edwards, we will make college more affordable, so that more young people get higher education, and more of those who graduate get relief from the crushing burden of debt."	506	"5"
"We will make student aid faster and simpler to get so students aren't scared off by the complicated process."	506	"5"
"We will offer generous tax credits to reduce the price of four years of college for all students, including those who pay their own way and can least afford college now."	506	"5"
"We will strengthen our aid programs for students while eliminating wasteful subsidies for lenders."	506	"5"
"At a time when all good jobs increasingly depend on advanced skills, we will strengthen technical training for those who do not attend college."	506	"5"
"Finally, we must place a special emphasis on expanding achievement in math and science."	506	"5"
"These are subjects where America has always led the world and must continue to lead in the 21st century."	506	"5"
"Teaching good citizenship and good values."	NA	NA
"We must remain committed to the moral and civic dimensions of education."	506	"5"
"Education requires the engagement of the whole community in order to teach the whole child."	506	"5"
"Students should learn responsibility in our schools, and students who are irresponsible-using drugs or bringing violence into schools-must face strict discipline."	506	"5"
"We should support character education in our elementary and secondary schools and community service as a condition of graduation from high schools."	506	"5"
"We should also give back to those who give to America, in the tradition of the G.I Bill and AmeriCorps."	506	"5"
"The promise of America is the promise of opportunity."	506	"5"
"If we are going to keep that promise, every child should have a great teacher and every high school graduate should have the chance to go to college."	506	"5"
"Nothing less is good enough for America."	506	"5"
"PROTECTING OUR ENVIRONMENT"	NA	NA
"For generations, Americans of all political beliefs have understood that the protection of our environment and the stewardship of our land are vital to the strength of our nation."	501	"5"
"God gave America extraordinary natural gifts; it is our responsibility to protect them."	501	"5"
"The health of our families, the strength of our economy, and the well-being of our world all depend upon a clean environment."	501	"5"
"But in President George Bush's government, where polluters actually write environmental laws and oil company profits matter more than hard science and cold facts, protecting the environment doesn't matter at all."	501	"5"
"Even though 133 million Americans already live with unhealthy air, the Bush Administration bowed to energy industry lobbying and rewrote rules to allow 20,000 facilities to spew more smog, soot, and mercury into the air."	305	"3"
"Even though public water systems in many cities are polluted, they have taken environmental cops off the beat and pushed to allow more arsenic in our water."	305	"3"
"Even though the President promised more than five billion dollars for our national parks, he has delivered a fraction of that, leaving trails closed, historic structures collapsing, and our parks losing luster."	305	"3"
"And even though overwhelming scientific evidence shows that global climate change is a scientific fact, this administration has rewritten government reports to hide that fact."	305	"3"
"John Kerry, John Edwards and the Democratic Party believe in a stronger, safer, healthier America."	305	"3"
"A strong America depends on healthy families, and healthy families depend on fresh air, pure water, and clean neighborhoods."	305	"3"
"These are our commitments: we will make our air cleaner and our water purer."	501	"5"
"We will ensure our children can safely play in our neighborhoods, our families can enjoy our national parks, and our sportsmen can hunt and fish in our lakes and forests."	501	"5"
"We will foster a healthy economy and a healthy environment by promoting new technologies that create good jobs and improve our world."	501	"5"
"And we will work with our allies to achieve these goals and to protect the global environment, for this generation and future generations."	501	"5"
"We reject the false choice between a healthy economy and a healthy environment."	501	"5"
"We know instead that farming, fishing, tourism, and other industries require a healthy environment."	501	"5"
"We know new technologies that protect the environment can create new high-paying jobs."	501	"5"
"We know a cleaner environment means a stronger economy."	501	"5"
"Cleaner air."	NA	NA
"We will strengthen protection for our air by making our government and our markets work together."	501	"5"
"We will strengthen the Clean Air Act, by controlling all of the top pollutants and offering new flexibility to industries that commit to cleaning up within that framework."	501	"5"
"We will reduce mercury emissions, smog and acid rain, and will address the challenge of climate change with the seriousness of purpose this great challenge demands."	501	"5"
"Rather than looking at American industries only as polluters, we will work with the private sector to create partnerships that make a profit and a cleaner world for us all."	501	"5"
"At the same time, we will plug Republican-created legal loopholes and renew public enforcement of the law."	501	"5"
"Cleaner water and healthier communities."	NA	NA
"We will work with communities to reduce water pollution-not only from factories, but also from large corporate farms, storm water runoff, and sewer overflows."	501	"5"
"We will bring environmental justice to low-income, rural, and minority communities, using federal resources to improve public health and spur economic development by cleaning up polluted sites."	501	"5"
"We will restore the \"polluter pays\" principle to fund the cleanup of the most polluted sites, so that those who cause environmental problems pay to fix them."	501	"5"
"We will protect Nevada and its communities from the high-level nuclear waste dump at Yucca mountain which has not been proven to be safe by sound science."	501	"5"
"Protecting public lands."	NA	NA
"We will use our natural resources to fuel our economy, but end Republican giveaways to special interests that exploit public lands without regard for environmental consequences."	501	"5"
"We will require companies to restore leased lands to their original state after their work is done."	501	"5"
"And we will make sure our government treats our national parks with the same respect and care that millions of families show each year when they visit."	501	"5"
"Honoring our hunting and fishing heritage."	NA	NA
"We are committed to protecting the lands used by hunters and anglers, and we will open millions of new acres of land to public hunting and fishing."	501	"5"
"We will conserve and restore the habitats where wildlife flourish, expanding use of voluntary, incentivebased programs that target private landowners."	501	"5"
"International leadership to protect the global environment."	NA	NA
"We know that America's fight for a healthy environment cannot be waged within our borders alone."	501	"5"
"Environmental hazards from around the globe reach America through the oceans and the jet streams encircling our planet."	501	"5"
"And climate change is a major international challenge that requires global leadership from the United States, not abdication."	501	"5"
"We must restore American leadership on this issue as well as others such as hazardous waste emissions and depleted fisheries"	501	"5"
"This great land has been placed in our hands for safekeeping."	501	"5"
"It is our responsibility to protect it."	501	"5"
"We will exercise that responsibility with the courage to take on special interests, the creativity to promote new technologies, the determination to reassert our global leadership, and the commitment to achieve real results."	501	"5"
"That is how we will ensure that God's gifts of nature bless all of God's children for generations to come."	501	"5"
"A STRONG AMERICAN COMMUNITY"	NA	NA
"American history is the story of a diverse people striving - sometimes fitfully, but in the end, faithfully - to realize our ideals: a common dream of equality, and opportunity, freedom and community."	601	"6"
"Each step along that path has made us stronger."	601	"6"
"This year we recall two of our country's greatest steps toward equality and inclusion - fifty years ago, Brown v. Board of Education, and forty years ago, the Civil Rights Act of 1964."	201	"2"
"Those great achievements of the civil rights movement strengthened America immeasurably-by breaking down the legal barriers to equal citizenship for African-Americans and expanding the circle of equal opportunity for all."	201	"2"
"This year, as we celebrate these anniversaries, we recommit to the spirit of service that secured these breakthroughs and the values they embody: all of our people should have the opportunity to fulfill all of their potential, and each of us should be as equal in the eyes of the law as we are in the eyes of God."	201	"2"
"That is the America we believe in."	201	"2"
"That is the America we are fighting for."	201	"2"
"That is the America we will build together."	201	"2"
"President Bush has a different vision - instead of searching for common ground to bring our people together, he has sought political advantage in driving our people apart."	305	"3"
"He has neglected the opportunity of most Americans, choosing instead to lavish resources on those who need them least."	305	"3"
"He has rejected the American vision of greater equality, appointing judges more interested in rolling back rights than protecting them."	305	"3"
"Perhaps most striking of all, in a time of war, he has abandoned our great tradition of asking Americans to meet shared challenges in a spirit of shared sacrifice."	305	"3"
"This President has regularly governed for the benefit of special interests, not the public interest."	305	"3"
"John Kerry, John Edwards and the Democratic Party believe in a better America, more equal, more free - more American."	201	"2"
"We believe in common service to our commonwealth."	201	"2"
"And we will restore the commitment to ethics in government."	201	"2"
"Our commitment to civil rights is ironclad."	503	"5"
"We will restore vigorous federal enforcement of our civil rights laws for all our people, from fair housing to equal employment opportunity, from Title IX to the Americans with Disabilities Act."	503	"5"
"We support affirmative action to redress discrimination and to achieve the diversity from which all Americans benefit."	503	"5"
"We believe a day's work is worth a day's pay, and at a time when women still earn 77 cents for every dollar earned by men, we need stronger equal pay laws and stronger enforcement of them."	503	"5"
"We will enact the bipartisan legislation barring workplace discrimination based on sexual orientation."	503	"5"
"We are committed to equal treatment of all service members and believe all patriotic Americans should be allowed to serve our country without discrimination, persecution, or violence."	503	"5"
"We support the appointment of judges who will uphold our laws and constitutional rights, not their own narrow agendas."	503	"5"
"Voting is the foundation of democracy, a central act of civic engagement, and an expression of equal citizenship."	202	"2"
"Voting rights are important precisely because they are protective of all other rights."	202	"2"
"We will call for legislative action that will fully protect and enforce the fundamental Constitutional right of every American to vote -- to ensure that the Constitution's promise is fully realized and that, in disputed elections, every vote is counted fully and fairly."	203	"2"
"To advance these goals, and to guarantee the integrity of our elections and to increase voter confidence, we will seek action to ensure that voting systems are accessible, independently auditable, accurate, and secure."	202	"2"
"We will support the full funding of programs to realize this goal."	202	"2"
"Finally, it is the priority of the Democratic Party to fulfill the promise of election reform, reauthorize the expiring provisions of the Voting Rights Act, and vigorously enforce all our voting rights laws."	202	"2"
"Our voting procedures are observed by people and nations around the world."	202	"2"
"Every vote must count and every vote must be counted, including absentee ballots."	202	"2"
"To achieve all of our goals, we support moving toward a census that duly counts every American."	202	"2"
"And we support the election of candidates who express the many voices of America."	202	"2"
"Because our democracy thrives on public access to diverse sources of information from multiple sources, we support measures to ensure diversity, competition, and localism in media ownership."	202	"2"
"We will defend the dignity of all Americans against those who would undermine it."	201	"2"
"Because we believe in the privacy and equality of women, we stand proudly for a woman's right to choose, consistent with Roe v. Wade, and regardless of her ability to pay."	201	"2"
"We stand firmly against Republican efforts to undermine that right."	201	"2"
"At the same time, we strongly support family planning and adoption incentives."	201	"2"
"Abortion should be safe, legal, and rare."	201	"2"
"Racial and religious profiling is wrong and we will work to stamp it out."	605	"6"
"Hate crimes desecrate sacred spaces and demean good people, and we support a strong national law to punish them."	605	"6"
"We will extend the promise of citizenship to those still struggling for freedom."	705	"7"
"Today's immigration laws do not reflect our values or serve our security, and we will work for real reform."	705	"7"
"The solution is not to establish a massive new status of second-class workers; that betrays our values and hurts all working people."	705	"7"
"Undocumented immigrants within our borders who clear a background check, work hard and pay taxes should have a path to earn full participation in America."	705	"7"
"We will hasten family reunification for parents and children, husbands and wives, and offer more English-language and civic education classes so immigrants can assume all the rights and responsibilities of citizenship."	705	"7"
"As we undertake these steps, we will work with our neighbors to strengthen our security so we are safer from those who would come here to harm us."	705	"7"
"We are a nation of immigrants, and from Arab-Americans in California to Latinos in Florida, we share the dream of a better life in the country we love."	705	"7"
"We support full inclusion of gay and lesbian families in the life of our nation and seek equal responsibilities, benefits, and protections for these families."	705	"7"
"In our country, marriage has been defined at the state level for 200 years, and we believe it should continue to be defined there."	705	"7"
"We repudiate President Bush's divisive effort to politicize the Constitution by pursuing a \"Federal Marriage Amendment."	705	"7"
"\" Our goal is to bring Americans together, not drive them apart."	705	"7"
"We will honor our nation's tradition of equal justice under law."	601	"6"
"President Bush and Attorney General Ashcroft believe they can claim powers above and beyond the law of the land."	601	"6"
"As Democrats and Americans, we yield to no one in our commitment to do everything necessary to win the war on terror."	601	"6"
"But we can and must win that war without sacrificing the values we are defending."	601	"6"
"America must be strong and free."	601	"6"
"As we encourage democracy around the world, we must extend democracy here at home."	202	"2"
"We support equal rights to democratic self-government and Congressional representation for the citizens of our nation's capital."	201	"2"
"We believe that four million disenfranchised American citizens residing in Puerto Rico have the right to the permanent and fully democratic status of their choice."	202	"2"
"The White House and Congress will clarify the realistic status options for Puerto Rico and enable Puerto Ricans to choose among them."	202	"2"
"We support full self-government for the people of Guam, American Samoa, and the Virgin Islands, and their right to decide their future status."	202	"2"
"For all those who live under our flag, we support strong economic development and fair and equitable treatment under federal programs."	202	"2"
"We honor the sovereignty of American Indians and reaffirm our commitment to respectful and meaningful government-to-government relations."	705	"7"
"We must renew the trust obligations that this Administration has disregarded, and must improve the education, health, and job opportunities for American Indians who too often face terrible poverty."	705	"7"
"We honor the central place of faith in the lives of our people."	601	"6"
"Like our Founders, we believe that our nation, our communities, and our lives are made vastly stronger and richer by faith and the countless acts of justice and mercy it inspires."	601	"6"
"We will strengthen the role of faith-based organizations in meeting challenges like homelessness, youth violence, and other social problems."	601	"6"
"At the same time, we will honor First Amendment protections and not allow public funds to be used to proselytize or discriminate."	601	"6"
"Throughout history, communities of faith have brought comfort to the afflicted and shaped great movements for justice."	601	"6"
"We know they will continue to do so, and we will always protect all Americans' freedom to worship."	601	"6"
"We pledge to stand up for our beliefs and rally Americans to our cause."	305	"3"
"But we recognize that disagreements will remain, and we believe disagreement should not mean disrespect."	305	"3"
"Members of our party have deeply held and differing views on some matters of conscience and faith."	305	"3"
"We view diversity of views as a source of strength, and we welcome into our ranks all Americans who seek to build a stronger America."	305	"3"
"We are committed to resolving our differences in a spirit of civility, hope and mutual respect."	305	"3"
"That's the America we believe in."	305	"3"
